Nombre_Inicio_Viaje,LAT_Inicio_Viaje,LON_Inicio_Viaje,Hour,Average_Trips
CULPINA,-34.63159,-58.46625,5,45
CULPINA,-34.63159,-58.46625,6,28
CULPINA,-34.63159,-58.46625,7,135
CULPINA,-34.63159,-58.46625,8,76
CULPINA,-34.63159,-58.46625,9,63
CULPINA,-34.63159,-58.46625,10,56
CULPINA,-34.63159,-58.46625,11,52
CULPINA,-34.63159,-58.46625,12,105
CULPINA,-34.63159,-58.46625,13,91
CULPINA,-34.63159,-58.46625,14,91
CULPINA,-34.63159,-58.46625,15,71
CULPINA,-34.63159,-58.46625,16,95
CULPINA,-34.63159,-58.46625,17,215
CULPINA,-34.63159,-58.46625,18,170
CULPINA,-34.63159,-58.46625,19,132
CULPINA,-34.63159,-58.46625,20,110
CULPINA,-34.63159,-58.46625,21,83
CULPINA,-34.63159,-58.46625,22,53
CULPINA,-34.63159,-58.46625,23,27
DE LOS INCAS,-34.5816,-58.4747,0,70
DE LOS INCAS,-34.5816,-58.4747,1,38
DE LOS INCAS,-34.5816,-58.4747,2,14
DE LOS INCAS,-34.5816,-58.4747,3,13
DE LOS INCAS,-34.5816,-58.4747,4,10
DE LOS INCAS,-34.5816,-58.4747,5,15
DE LOS INCAS,-34.5816,-58.4747,6,20
DE LOS INCAS,-34.5816,-58.4747,7,25
DE LOS INCAS,-34.5816,-58.4747,8,87
DE LOS INCAS,-34.5816,-58.4747,9,32
DE LOS INCAS,-34.5816,-58.4747,10,44
DE LOS INCAS,-34.5816,-58.4747,11,36
DE LOS INCAS,-34.5816,-58.4747,12,59
DE LOS INCAS,-34.5816,-58.4747,13,56
DE LOS INCAS,-34.5816,-58.4747,14,65
DE LOS INCAS,-34.5816,-58.4747,15,56
DE LOS INCAS,-34.5816,-58.4747,16,72
DE LOS INCAS,-34.5816,-58.4747,17,95
DE LOS INCAS,-34.5816,-58.4747,18,144
DE LOS INCAS,-34.5816,-58.4747,19,142
DE LOS INCAS,-34.5816,-58.4747,20,109
DE LOS INCAS,-34.5816,-58.4747,21,76
DE LOS INCAS,-34.5816,-58.4747,22,65
DE LOS INCAS,-34.5816,-58.4747,23,55
DE LOS OMBUES,-34.56,-58.428,0,14
DE LOS OMBUES,-34.56,-58.428,1,9
DE LOS OMBUES,-34.56,-58.428,2,5
DE LOS OMBUES,-34.56,-58.428,3,5
DE LOS OMBUES,-34.56,-58.428,4,6
DE LOS OMBUES,-34.56,-58.428,5,2
DE LOS OMBUES,-34.56,-58.428,6,11
DE LOS OMBUES,-34.56,-58.428,7,33
DE LOS OMBUES,-34.56,-58.428,8,47
DE LOS OMBUES,-34.56,-58.428,9,149
DE LOS OMBUES,-34.56,-58.428,10,172
DE LOS OMBUES,-34.56,-58.428,11,213
DE LOS OMBUES,-34.56,-58.428,12,191
DE LOS OMBUES,-34.56,-58.428,13,186
DE LOS OMBUES,-34.56,-58.428,14,183
DE LOS OMBUES,-34.56,-58.428,15,303
DE LOS OMBUES,-34.56,-58.428,16,290
DE LOS OMBUES,-34.56,-58.428,17,527
DE LOS OMBUES,-34.56,-58.428,18,662
DE LOS OMBUES,-34.56,-58.428,19,658
DE LOS OMBUES,-34.56,-58.428,20,496
DE LOS OMBUES,-34.56,-58.428,21,155
DE LOS OMBUES,-34.56,-58.428,22,56
DE LOS OMBUES,-34.56,-58.428,23,25
DEL BARCO CENTENERA,-34.6279,-58.4403,0,36
DEL BARCO CENTENERA,-34.6279,-58.4403,1,32
DEL BARCO CENTENERA,-34.6279,-58.4403,2,17
DEL BARCO CENTENERA,-34.6279,-58.4403,3,9
DEL BARCO CENTENERA,-34.6279,-58.4403,4,4
DEL BARCO CENTENERA,-34.6279,-58.4403,5,8
DEL BARCO CENTENERA,-34.6279,-58.4403,6,19
DEL BARCO CENTENERA,-34.6279,-58.4403,7,35
DEL BARCO CENTENERA,-34.6279,-58.4403,8,83
DEL BARCO CENTENERA,-34.6279,-58.4403,9,36
DEL BARCO CENTENERA,-34.6279,-58.4403,10,48
DEL BARCO CENTENERA,-34.6279,-58.4403,11,46
DEL BARCO CENTENERA,-34.6279,-58.4403,12,56
DEL BARCO CENTENERA,-34.6279,-58.4403,13,70
DEL BARCO CENTENERA,-34.6279,-58.4403,14,48
DEL BARCO CENTENERA,-34.6279,-58.4403,15,83
DEL BARCO CENTENERA,-34.6279,-58.4403,16,69
DEL BARCO CENTENERA,-34.6279,-58.4403,17,92
DEL BARCO CENTENERA,-34.6279,-58.4403,18,134
DEL BARCO CENTENERA,-34.6279,-58.4403,19,124
DEL BARCO CENTENERA,-34.6279,-58.4403,20,93
DEL BARCO CENTENERA,-34.6279,-58.4403,21,60
DEL BARCO CENTENERA,-34.6279,-58.4403,22,55
DEL BARCO CENTENERA,-34.6279,-58.4403,23,57
DEVOTO,-34.6028,-58.5126,0,23
DEVOTO,-34.6028,-58.5126,1,22
DEVOTO,-34.6028,-58.5126,2,19
DEVOTO,-34.6028,-58.5126,4,9
DEVOTO,-34.6028,-58.5126,5,22
DEVOTO,-34.6028,-58.5126,6,15
DEVOTO,-34.6028,-58.5126,7,57
DEVOTO,-34.6028,-58.5126,8,24
DEVOTO,-34.6028,-58.5126,9,12
DEVOTO,-34.6028,-58.5126,10,21
DEVOTO,-34.6028,-58.5126,11,16
DEVOTO,-34.6028,-58.5126,12,19
DEVOTO,-34.6028,-58.5126,13,28
DEVOTO,-34.6028,-58.5126,14,45
DEVOTO,-34.6028,-58.5126,15,42
DEVOTO,-34.6028,-58.5126,16,61
DEVOTO,-34.6028,-58.5126,17,81
DEVOTO,-34.6028,-58.5126,18,76
DEVOTO,-34.6028,-58.5126,19,56
DEVOTO,-34.6028,-58.5126,20,38
DEVOTO,-34.6028,-58.5126,21,38
DEVOTO,-34.6028,-58.5126,22,28
DEVOTO,-34.6028,-58.5126,23,23
DONATO ALVAREZ,-34.60205,-58.46553,0,51
DONATO ALVAREZ,-34.60205,-58.46553,1,19
DONATO ALVAREZ,-34.60205,-58.46553,2,19
DONATO ALVAREZ,-34.60205,-58.46553,3,6
DONATO ALVAREZ,-34.60205,-58.46553,4,7
DONATO ALVAREZ,-34.60205,-58.46553,5,59
DONATO ALVAREZ,-34.60205,-58.46553,6,23
DONATO ALVAREZ,-34.60205,-58.46553,7,116
DONATO ALVAREZ,-34.60205,-58.46553,8,90
DONATO ALVAREZ,-34.60205,-58.46553,9,49
DONATO ALVAREZ,-34.60205,-58.46553,10,59
DONATO ALVAREZ,-34.60205,-58.46553,11,69
DONATO ALVAREZ,-34.60205,-58.46553,12,64
DONATO ALVAREZ,-34.60205,-58.46553,13,122
DONATO ALVAREZ,-34.60205,-58.46553,14,73
DONATO ALVAREZ,-34.60205,-58.46553,15,99
DONATO ALVAREZ,-34.60205,-58.46553,16,120
DONATO ALVAREZ,-34.60205,-58.46553,17,305
DONATO ALVAREZ,-34.60205,-58.46553,18,184
DONATO ALVAREZ,-34.60205,-58.46553,19,141
DONATO ALVAREZ,-34.60205,-58.46553,20,141
DONATO ALVAREZ,-34.60205,-58.46553,21,101
DONATO ALVAREZ,-34.60205,-58.46553,22,79
DONATO ALVAREZ,-34.60205,-58.46553,23,64
ECHEVERRIA,-34.56532,-58.45937,0,51
ECHEVERRIA,-34.56532,-58.45937,1,28
ECHEVERRIA,-34.56532,-58.45937,2,14
ECHEVERRIA,-34.56532,-58.45937,3,11
ECHEVERRIA,-34.56532,-58.45937,4,11
ECHEVERRIA,-34.56532,-58.45937,5,17
ECHEVERRIA,-34.56532,-58.45937,6,14
ECHEVERRIA,-34.56532,-58.45937,7,64
ECHEVERRIA,-34.56532,-58.45937,8,84
ECHEVERRIA,-34.56532,-58.45937,9,71
ECHEVERRIA,-34.56532,-58.45937,10,37
ECHEVERRIA,-34.56532,-58.45937,11,63
ECHEVERRIA,-34.56532,-58.45937,12,89
ECHEVERRIA,-34.56532,-58.45937,13,75
ECHEVERRIA,-34.56532,-58.45937,14,93
ECHEVERRIA,-34.56532,-58.45937,15,103
ECHEVERRIA,-34.56532,-58.45937,16,110
ECHEVERRIA,-34.56532,-58.45937,17,130
ECHEVERRIA,-34.56532,-58.45937,18,163
ECHEVERRIA,-34.56532,-58.45937,19,125
ECHEVERRIA,-34.56532,-58.45937,20,139
ECHEVERRIA,-34.56532,-58.45937,21,84
ECHEVERRIA,-34.56532,-58.45937,22,51
ECHEVERRIA,-34.56532,-58.45937,23,44
ECOPARQUE,-34.5758,-58.41432,0,22
ECOPARQUE,-34.5758,-58.41432,1,26
ECOPARQUE,-34.5758,-58.41432,2,10
ECOPARQUE,-34.5758,-58.41432,3,12
ECOPARQUE,-34.5758,-58.41432,4,3
ECOPARQUE,-34.5758,-58.41432,5,4
ECOPARQUE,-34.5758,-58.41432,6,14
ECOPARQUE,-34.5758,-58.41432,7,34
ECOPARQUE,-34.5758,-58.41432,8,47
ECOPARQUE,-34.5758,-58.41432,9,49
ECOPARQUE,-34.5758,-58.41432,10,66
ECOPARQUE,-34.5758,-58.41432,11,62
ECOPARQUE,-34.5758,-58.41432,12,89
ECOPARQUE,-34.5758,-58.41432,13,118
ECOPARQUE,-34.5758,-58.41432,14,113
ECOPARQUE,-34.5758,-58.41432,15,152
ECOPARQUE,-34.5758,-58.41432,16,157
ECOPARQUE,-34.5758,-58.41432,17,173
ECOPARQUE,-34.5758,-58.41432,18,179
ECOPARQUE,-34.5758,-58.41432,19,193
ECOPARQUE,-34.5758,-58.41432,20,166
ECOPARQUE,-34.5758,-58.41432,21,86
ECOPARQUE,-34.5758,-58.41432,22,40
ECOPARQUE,-34.5758,-58.41432,23,25
ECUADOR,-34.59577,-58.40456,0,47
ECUADOR,-34.59577,-58.40456,1,58
ECUADOR,-34.59577,-58.40456,2,31
ECUADOR,-34.59577,-58.40456,3,17
ECUADOR,-34.59577,-58.40456,4,15
ECUADOR,-34.59577,-58.40456,5,21
ECUADOR,-34.59577,-58.40456,6,72
ECUADOR,-34.59577,-58.40456,7,233
ECUADOR,-34.59577,-58.40456,8,162
ECUADOR,-34.59577,-58.40456,9,194
ECUADOR,-34.59577,-58.40456,10,176
ECUADOR,-34.59577,-58.40456,11,174
ECUADOR,-34.59577,-58.40456,12,179
ECUADOR,-34.59577,-58.40456,13,222
ECUADOR,-34.59577,-58.40456,14,205
ECUADOR,-34.59577,-58.40456,15,237
ECUADOR,-34.59577,-58.40456,16,216
ECUADOR,-34.59577,-58.40456,17,281
ECUADOR,-34.59577,-58.40456,18,342
ECUADOR,-34.59577,-58.40456,19,273
ECUADOR,-34.59577,-58.40456,20,225
ECUADOR,-34.59577,-58.40456,21,173
ECUADOR,-34.59577,-58.40456,22,101
ECUADOR,-34.59577,-58.40456,23,63
EL LIBERTADOR,-34.5944,-58.5032,0,34
EL LIBERTADOR,-34.5944,-58.5032,1,32
EL LIBERTADOR,-34.5944,-58.5032,2,21
EL LIBERTADOR,-34.5944,-58.5032,3,2
EL LIBERTADOR,-34.5944,-58.5032,4,6
EL LIBERTADOR,-34.5944,-58.5032,5,19
EL LIBERTADOR,-34.5944,-58.5032,6,31
EL LIBERTADOR,-34.5944,-58.5032,7,51
EL LIBERTADOR,-34.5944,-58.5032,8,48
EL LIBERTADOR,-34.5944,-58.5032,9,15
EL LIBERTADOR,-34.5944,-58.5032,10,18
EL LIBERTADOR,-34.5944,-58.5032,11,24
EL LIBERTADOR,-34.5944,-58.5032,12,21
EL LIBERTADOR,-34.5944,-58.5032,13,47
EL LIBERTADOR,-34.5944,-58.5032,14,27
EL LIBERTADOR,-34.5944,-58.5032,15,27
EL LIBERTADOR,-34.5944,-58.5032,16,29
EL LIBERTADOR,-34.5944,-58.5032,17,44
EL LIBERTADOR,-34.5944,-58.5032,18,52
EL LIBERTADOR,-34.5944,-58.5032,19,44
EL LIBERTADOR,-34.5944,-58.5032,20,77
EL LIBERTADOR,-34.5944,-58.5032,21,27
EL LIBERTADOR,-34.5944,-58.5032,22,27
EL LIBERTADOR,-34.5944,-58.5032,23,19
EMILIO CASTRO,-34.6497,-58.5107,0,22
EMILIO CASTRO,-34.6497,-58.5107,1,18
EMILIO CASTRO,-34.6497,-58.5107,2,12
EMILIO CASTRO,-34.6497,-58.5107,3,14
EMILIO CASTRO,-34.6497,-58.5107,4,6
EMILIO CASTRO,-34.6497,-58.5107,5,7
EMILIO CASTRO,-34.6497,-58.5107,6,25
EMILIO CASTRO,-34.6497,-58.5107,7,58
EMILIO CASTRO,-34.6497,-58.5107,8,23
EMILIO CASTRO,-34.6497,-58.5107,9,40
EMILIO CASTRO,-34.6497,-58.5107,10,20
EMILIO CASTRO,-34.6497,-58.5107,11,29
EMILIO CASTRO,-34.6497,-58.5107,12,21
EMILIO CASTRO,-34.6497,-58.5107,13,22
EMILIO CASTRO,-34.6497,-58.5107,14,20
EMILIO CASTRO,-34.6497,-58.5107,15,32
EMILIO CASTRO,-34.6497,-58.5107,16,44
EMILIO CASTRO,-34.6497,-58.5107,17,97
EMILIO CASTRO,-34.6497,-58.5107,18,75
EMILIO CASTRO,-34.6497,-58.5107,19,58
EMILIO CASTRO,-34.6497,-58.5107,20,57
EMILIO CASTRO,-34.6497,-58.5107,21,33
EMILIO CASTRO,-34.6497,-58.5107,22,40
EMILIO CASTRO,-34.6497,-58.5107,23,19
EMILIO LAMARCA,-34.6133,-58.4933,0,36
EMILIO LAMARCA,-34.6133,-58.4933,1,19
EMILIO LAMARCA,-34.6133,-58.4933,2,16
EMILIO LAMARCA,-34.6133,-58.4933,3,7
EMILIO LAMARCA,-34.6133,-58.4933,4,6
EMILIO LAMARCA,-34.6133,-58.4933,5,8
EMILIO LAMARCA,-34.6133,-58.4933,6,29
EMILIO LAMARCA,-34.6133,-58.4933,7,73
EMILIO LAMARCA,-34.6133,-58.4933,8,112
EMILIO LAMARCA,-34.6133,-58.4933,9,51
EMILIO LAMARCA,-34.6133,-58.4933,10,67
EMILIO LAMARCA,-34.6133,-58.4933,11,67
EMILIO LAMARCA,-34.6133,-58.4933,12,93
EMILIO LAMARCA,-34.6133,-58.4933,13,69
EMILIO LAMARCA,-34.6133,-58.4933,14,87
EMILIO LAMARCA,-34.6133,-58.4933,15,107
EMILIO LAMARCA,-34.6133,-58.4933,16,132
EMILIO LAMARCA,-34.6133,-58.4933,17,149
EMILIO LAMARCA,-34.6133,-58.4933,18,145
EMILIO LAMARCA,-34.6133,-58.4933,19,130
EMILIO LAMARCA,-34.6133,-58.4933,20,114
EMILIO LAMARCA,-34.6133,-58.4933,21,34
EMILIO LAMARCA,-34.6133,-58.4933,22,38
EMILIO LAMARCA,-34.6133,-58.4933,23,25
ESCUELA RAGGIO,-34.5365,-58.4665,0,53
ESCUELA RAGGIO,-34.5365,-58.4665,1,21
ESCUELA RAGGIO,-34.5365,-58.4665,2,8
ESCUELA RAGGIO,-34.5365,-58.4665,3,8
ESCUELA RAGGIO,-34.5365,-58.4665,4,11
ESCUELA RAGGIO,-34.5365,-58.4665,5,16
ESCUELA RAGGIO,-34.5365,-58.4665,6,59
ESCUELA RAGGIO,-34.5365,-58.4665,7,59
ESCUELA RAGGIO,-34.5365,-58.4665,8,45
ESCUELA RAGGIO,-34.5365,-58.4665,9,44
ESCUELA RAGGIO,-34.5365,-58.4665,10,42
ESCUELA RAGGIO,-34.5365,-58.4665,11,41
ESCUELA RAGGIO,-34.5365,-58.4665,12,78
ESCUELA RAGGIO,-34.5365,-58.4665,13,88
ESCUELA RAGGIO,-34.5365,-58.4665,14,126
ESCUELA RAGGIO,-34.5365,-58.4665,15,101
ESCUELA RAGGIO,-34.5365,-58.4665,16,195
ESCUELA RAGGIO,-34.5365,-58.4665,17,226
ESCUELA RAGGIO,-34.5365,-58.4665,18,194
ESCUELA RAGGIO,-34.5365,-58.4665,19,132
ESCUELA RAGGIO,-34.5365,-58.4665,20,94
ESCUELA RAGGIO,-34.5365,-58.4665,21,91
ESCUELA RAGGIO,-34.5365,-58.4665,22,46
ESCUELA RAGGIO,-34.5365,-58.4665,23,26
ESPINOSA,-34.60396,-58.4572,0,59
ESPINOSA,-34.60396,-58.4572,1,31
ESPINOSA,-34.60396,-58.4572,2,18
ESPINOSA,-34.60396,-58.4572,3,15
ESPINOSA,-34.60396,-58.4572,4,10
ESPINOSA,-34.60396,-58.4572,5,43
ESPINOSA,-34.60396,-58.4572,6,41
ESPINOSA,-34.60396,-58.4572,7,122
ESPINOSA,-34.60396,-58.4572,8,109
ESPINOSA,-34.60396,-58.4572,9,145
ESPINOSA,-34.60396,-58.4572,10,76
ESPINOSA,-34.60396,-58.4572,11,89
ESPINOSA,-34.60396,-58.4572,12,110
ESPINOSA,-34.60396,-58.4572,13,118
ESPINOSA,-34.60396,-58.4572,14,132
ESPINOSA,-34.60396,-58.4572,15,126
ESPINOSA,-34.60396,-58.4572,16,141
ESPINOSA,-34.60396,-58.4572,17,278
ESPINOSA,-34.60396,-58.4572,18,228
ESPINOSA,-34.60396,-58.4572,19,155
ESPINOSA,-34.60396,-58.4572,20,142
ESPINOSA,-34.60396,-58.4572,21,107
ESPINOSA,-34.60396,-58.4572,22,105
ESPINOSA,-34.60396,-58.4572,23,80
ESTACION LUGANO,-34.6771,-58.4757,0,24
ESTACION LUGANO,-34.6771,-58.4757,1,6
ESTACION LUGANO,-34.6771,-58.4757,2,8
ESTACION LUGANO,-34.6771,-58.4757,4,1
ESTACION LUGANO,-34.6771,-58.4757,5,13
ESTACION LUGANO,-34.6771,-58.4757,6,8
ESTACION LUGANO,-34.6771,-58.4757,7,12
ESTACION LUGANO,-34.6771,-58.4757,8,12
ESTACION LUGANO,-34.6771,-58.4757,9,5
ESTACION LUGANO,-34.6771,-58.4757,10,11
ESTACION LUGANO,-34.6771,-58.4757,11,22
ESTACION LUGANO,-34.6771,-58.4757,12,35
ESTACION LUGANO,-34.6771,-58.4757,13,13
ESTACION LUGANO,-34.6771,-58.4757,14,31
ESTACION LUGANO,-34.6771,-58.4757,15,44
ESTACION LUGANO,-34.6771,-58.4757,16,45
ESTACION LUGANO,-34.6771,-58.4757,17,87
ESTACION LUGANO,-34.6771,-58.4757,18,84
ESTACION LUGANO,-34.6771,-58.4757,19,88
ESTACION LUGANO,-34.6771,-58.4757,20,62
ESTACION LUGANO,-34.6771,-58.4757,21,76
ESTACION LUGANO,-34.6771,-58.4757,22,35
ESTACION LUGANO,-34.6771,-58.4757,23,27
ESTACION PUEYRREDON,-34.581135,-58.501487,0,18
ESTACION PUEYRREDON,-34.581135,-58.501487,1,15
ESTACION PUEYRREDON,-34.581135,-58.501487,2,14
ESTACION PUEYRREDON,-34.581135,-58.501487,3,16
ESTACION PUEYRREDON,-34.581135,-58.501487,4,12
ESTACION PUEYRREDON,-34.581135,-58.501487,5,26
ESTACION PUEYRREDON,-34.581135,-58.501487,6,29
ESTACION PUEYRREDON,-34.581135,-58.501487,7,50
ESTACION PUEYRREDON,-34.581135,-58.501487,8,56
ESTACION PUEYRREDON,-34.581135,-58.501487,9,24
ESTACION PUEYRREDON,-34.581135,-58.501487,10,25
ESTACION PUEYRREDON,-34.581135,-58.501487,11,47
ESTACION PUEYRREDON,-34.581135,-58.501487,12,30
ESTACION PUEYRREDON,-34.581135,-58.501487,13,32
ESTACION PUEYRREDON,-34.581135,-58.501487,14,62
ESTACION PUEYRREDON,-34.581135,-58.501487,15,72
ESTACION PUEYRREDON,-34.581135,-58.501487,16,65
ESTACION PUEYRREDON,-34.581135,-58.501487,17,108
ESTACION PUEYRREDON,-34.581135,-58.501487,18,123
ESTACION PUEYRREDON,-34.581135,-58.501487,19,103
ESTACION PUEYRREDON,-34.581135,-58.501487,20,83
ESTACION PUEYRREDON,-34.581135,-58.501487,21,49
ESTACION PUEYRREDON,-34.581135,-58.501487,22,53
ESTACION PUEYRREDON,-34.581135,-58.501487,23,39
ESTACION VILLA LURO,-34.63697,-58.50141,0,29
ESTACION VILLA LURO,-34.63697,-58.50141,1,11
ESTACION VILLA LURO,-34.63697,-58.50141,2,3
ESTACION VILLA LURO,-34.63697,-58.50141,3,1
ESTACION VILLA LURO,-34.63697,-58.50141,4,1
ESTACION VILLA LURO,-34.63697,-58.50141,5,7
ESTACION VILLA LURO,-34.63697,-58.50141,6,5
ESTACION VILLA LURO,-34.63697,-58.50141,7,87
ESTACION VILLA LURO,-34.63697,-58.50141,8,25
ESTACION VILLA LURO,-34.63697,-58.50141,9,48
ESTACION VILLA LURO,-34.63697,-58.50141,10,26
ESTACION VILLA LURO,-34.63697,-58.50141,11,23
ESTACION VILLA LURO,-34.63697,-58.50141,12,31
ESTACION VILLA LURO,-34.63697,-58.50141,13,36
ESTACION VILLA LURO,-34.63697,-58.50141,14,37
ESTACION VILLA LURO,-34.63697,-58.50141,15,55
ESTACION VILLA LURO,-34.63697,-58.50141,16,73
ESTACION VILLA LURO,-34.63697,-58.50141,17,103
ESTACION VILLA LURO,-34.63697,-58.50141,18,80
ESTACION VILLA LURO,-34.63697,-58.50141,19,74
ESTACION VILLA LURO,-34.63697,-58.50141,20,70
ESTACION VILLA LURO,-34.63697,-58.50141,21,48
ESTACION VILLA LURO,-34.63697,-58.50141,22,34
ESTACION VILLA LURO,-34.63697,-58.50141,23,23
ESTADOS UNIDOS,-34.61853,-58.38148,0,29
ESTADOS UNIDOS,-34.61853,-58.38148,1,14
ESTADOS UNIDOS,-34.61853,-58.38148,2,12
ESTADOS UNIDOS,-34.61853,-58.38148,3,11
ESTADOS UNIDOS,-34.61853,-58.38148,4,7
ESTADOS UNIDOS,-34.61853,-58.38148,5,5
ESTADOS UNIDOS,-34.61853,-58.38148,6,22
ESTADOS UNIDOS,-34.61853,-58.38148,7,64
ESTADOS UNIDOS,-34.61853,-58.38148,8,49
ESTADOS UNIDOS,-34.61853,-58.38148,9,27
ESTADOS UNIDOS,-34.61853,-58.38148,10,26
ESTADOS UNIDOS,-34.61853,-58.38148,11,29
ESTADOS UNIDOS,-34.61853,-58.38148,12,32
ESTADOS UNIDOS,-34.61853,-58.38148,13,39
ESTADOS UNIDOS,-34.61853,-58.38148,14,41
ESTADOS UNIDOS,-34.61853,-58.38148,15,57
ESTADOS UNIDOS,-34.61853,-58.38148,16,66
ESTADOS UNIDOS,-34.61853,-58.38148,17,80
ESTADOS UNIDOS,-34.61853,-58.38148,18,110
ESTADOS UNIDOS,-34.61853,-58.38148,19,94
ESTADOS UNIDOS,-34.61853,-58.38148,20,73
ESTADOS UNIDOS,-34.61853,-58.38148,21,54
ESTADOS UNIDOS,-34.61853,-58.38148,22,30
ESTADOS UNIDOS,-34.61853,-58.38148,23,33
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,0,119
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,1,76
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,2,37
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,3,13
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,4,16
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,5,46
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,6,89
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,7,108
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,8,133
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,9,185
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,10,111
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,11,116
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,12,102
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,13,180
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,14,171
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,15,204
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,16,204
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,17,258
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,18,277
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,19,267
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,20,255
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,21,203
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,22,174
ESTADOS UNIDOS Y BOEDO,-34.62241,-58.41576,23,138
EVA PERON,-34.64732,-58.47,0,7
EVA PERON,-34.64732,-58.47,1,5
EVA PERON,-34.64732,-58.47,2,1
EVA PERON,-34.64732,-58.47,3,5
EVA PERON,-34.64732,-58.47,4,2
EVA PERON,-34.64732,-58.47,5,5
EVA PERON,-34.64732,-58.47,6,95
EVA PERON,-34.64732,-58.47,7,123
EVA PERON,-34.64732,-58.47,8,66
EVA PERON,-34.64732,-58.47,9,31
EVA PERON,-34.64732,-58.47,10,22
EVA PERON,-34.64732,-58.47,11,35
EVA PERON,-34.64732,-58.47,12,57
EVA PERON,-34.64732,-58.47,13,45
EVA PERON,-34.64732,-58.47,14,34
EVA PERON,-34.64732,-58.47,15,46
EVA PERON,-34.64732,-58.47,16,59
EVA PERON,-34.64732,-58.47,17,141
EVA PERON,-34.64732,-58.47,18,88
EVA PERON,-34.64732,-58.47,19,102
EVA PERON,-34.64732,-58.47,20,47
EVA PERON,-34.64732,-58.47,21,46
EVA PERON,-34.64732,-58.47,22,34
EVA PERON,-34.64732,-58.47,23,18
EZEIZA,-34.5759,-58.50945,0,14
EZEIZA,-34.5759,-58.50945,1,8
EZEIZA,-34.5759,-58.50945,2,12
EZEIZA,-34.5759,-58.50945,3,42
EZEIZA,-34.5759,-58.50945,4,15
EZEIZA,-34.5759,-58.50945,5,2
EZEIZA,-34.5759,-58.50945,6,9
EZEIZA,-34.5759,-58.50945,7,26
EZEIZA,-34.5759,-58.50945,8,32
EZEIZA,-34.5759,-58.50945,9,33
EZEIZA,-34.5759,-58.50945,10,23
EZEIZA,-34.5759,-58.50945,11,18
EZEIZA,-34.5759,-58.50945,12,18
EZEIZA,-34.5759,-58.50945,13,22
EZEIZA,-34.5759,-58.50945,14,23
EZEIZA,-34.5759,-58.50945,15,59
EZEIZA,-34.5759,-58.50945,16,49
EZEIZA,-34.5759,-58.50945,17,48
EZEIZA,-34.5759,-58.50945,18,83
EZEIZA,-34.5759,-58.50945,19,63
EZEIZA,-34.5759,-58.50945,20,41
EZEIZA,-34.5759,-58.50945,21,39
EZEIZA,-34.5759,-58.50945,22,32
EZEIZA,-34.5759,-58.50945,23,31
FACULTAD DE DERECHO,-34.58418,-58.39051,0,51
FACULTAD DE DERECHO,-34.58418,-58.39051,1,45
FACULTAD DE DERECHO,-34.58418,-58.39051,2,47
FACULTAD DE DERECHO,-34.58418,-58.39051,3,29
FACULTAD DE DERECHO,-34.58418,-58.39051,4,38
FACULTAD DE DERECHO,-34.58418,-58.39051,5,21
FACULTAD DE DERECHO,-34.58418,-58.39051,6,54
FACULTAD DE DERECHO,-34.58418,-58.39051,7,102
FACULTAD DE DERECHO,-34.58418,-58.39051,8,157
FACULTAD DE DERECHO,-34.58418,-58.39051,9,136
FACULTAD DE DERECHO,-34.58418,-58.39051,10,172
FACULTAD DE DERECHO,-34.58418,-58.39051,11,178
FACULTAD DE DERECHO,-34.58418,-58.39051,12,208
FACULTAD DE DERECHO,-34.58418,-58.39051,13,230
FACULTAD DE DERECHO,-34.58418,-58.39051,14,222
FACULTAD DE DERECHO,-34.58418,-58.39051,15,304
FACULTAD DE DERECHO,-34.58418,-58.39051,16,401
FACULTAD DE DERECHO,-34.58418,-58.39051,17,478
FACULTAD DE DERECHO,-34.58418,-58.39051,18,604
